MS Band Data Logger 2016-3-14,,
Time Stamp,Band Contact,Skin Temperature(°C)
12:00:08 AM,WORN,33.76
12:00:39 AM,WORN,33.75
12:01:10 AM,WORN,33.8
12:01:41 AM,WORN,33.67
12:02:12 AM,WORN,33.59
12:02:43 AM,WORN,33.54
12:03:14 AM,WORN,33.51
12:03:45 AM,WORN,33.5
12:04:16 AM,WORN,33.47
12:04:48 AM,WORN,33.36
12:05:19 AM,WORN,33.24
12:05:49 AM,WORN,33.13
12:06:21 AM,WORN,33.04
12:06:52 AM,WORN,32.95
12:07:23 AM,WORN,32.87
12:07:54 AM,WORN,32.8
12:08:25 AM,WORN,32.75
12:08:56 AM,WORN,32.69
12:09:27 AM,WORN,32.64
12:09:58 AM,WORN,32.59
12:10:29 AM,WORN,32.56
12:11:00 AM,WORN,32.53
12:11:32 AM,WORN,32.53
12:12:03 AM,WORN,32.56
12:12:34 AM,WORN,32.53
12:13:04 AM,WORN,32.51
12:13:36 AM,WORN,32.49
12:14:07 AM,WORN,32.49
12:14:38 AM,WORN,32.48
12:15:09 AM,WORN,32.48
12:15:40 AM,WORN,32.47
12:16:11 AM,WORN,32.47
12:16:42 AM,WORN,32.48
12:17:14 AM,WORN,32.49
12:17:45 AM,WORN,32.47
12:18:16 AM,WORN,32.49
12:18:47 AM,WORN,32.49
12:19:18 AM,WORN,32.62
12:19:49 AM,WORN,32.76
12:20:20 AM,WORN,32.9
12:20:51 AM,WORN,33.04
12:21:22 AM,WORN,33.19
12:21:53 AM,WORN,33.44
12:22:24 AM,WORN,33.6
12:22:55 AM,WORN,33.74
12:23:26 AM,WORN,33.89
12:23:57 AM,WORN,34.01
12:24:28 AM,WORN,34.13
12:24:59 AM,WORN,34.23
12:25:30 AM,WORN,34.23
12:26:02 AM,WORN,34.19
12:26:33 AM,WORN,34.17
12:27:03 AM,WORN,34.14
12:27:35 AM,WORN,34.14
12:28:06 AM,WORN,34.14
12:28:37 AM,WORN,34.17
12:29:08 AM,WORN,34.19
12:29:39 AM,WORN,34.2
12:30:11 AM,WORN,34.21
12:30:42 AM,WORN,34.3
12:31:13 AM,WORN,34.38
12:31:44 AM,WORN,34.53
12:32:14 AM,WORN,34.64
12:32:46 AM,WORN,34.73
12:33:16 AM,WORN,34.8
12:33:48 AM,WORN,34.89
12:34:18 AM,WORN,34.96
12:34:50 AM,WORN,35.02
12:35:21 AM,WORN,35.03
12:35:52 AM,WORN,35.05
12:36:23 AM,WORN,35.1
12:36:54 AM,WORN,35.18
12:37:25 AM,WORN,35.26
12:37:57 AM,WORN,35.33
12:38:27 AM,WORN,35.35
12:38:58 AM,WORN,35.17
12:39:29 AM,WORN,34.94
12:40:00 AM,WORN,34.76
12:40:32 AM,WORN,34.59
12:41:03 AM,WORN,34.44
12:41:34 AM,WORN,34.34
12:42:05 AM,WORN,34.29
12:42:36 AM,WORN,34.26
12:43:07 AM,WORN,34.21
12:43:38 AM,WORN,34.18
12:44:09 AM,WORN,34.18
12:44:40 AM,WORN,34.11
12:45:12 AM,WORN,34.05
12:45:43 AM,WORN,34.01
12:46:14 AM,WORN,33.96
12:46:44 AM,WORN,33.93
12:47:16 AM,WORN,33.91
12:47:46 AM,WORN,33.9
12:48:18 AM,WORN,33.87
12:48:49 AM,WORN,33.86
12:49:20 AM,WORN,33.85
12:49:51 AM,WORN,33.85
12:50:22 AM,WORN,33.87
12:50:54 AM,WORN,33.85
12:51:25 AM,WORN,33.86
12:51:55 AM,WORN,33.91
12:52:26 AM,WORN,33.93
12:52:58 AM,WORN,33.92
12:53:29 AM,WORN,33.91
12:54:00 AM,WORN,33.93
12:54:30 AM,WORN,33.93
12:55:02 AM,WORN,33.93
12:55:33 AM,WORN,33.94
12:56:04 AM,WORN,33.94
12:56:35 AM,WORN,33.96
12:57:06 AM,WORN,33.98
12:57:37 AM,WORN,33.99
12:58:08 AM,WORN,33.99
12:58:40 AM,WORN,33.99
12:59:11 AM,WORN,34.01
12:59:42 AM,WORN,34.01
12:00:13 AM,WORN,34.01
12:00:44 AM,WORN,34.03
12:01:14 AM,WORN,34.04
12:01:45 AM,WORN,34.09
12:02:17 AM,WORN,34.16
12:02:48 AM,WORN,34.17
12:03:19 AM,WORN,34.17
12:03:50 AM,WORN,34.17
12:04:21 AM,WORN,34.18
12:04:52 AM,WORN,34.19
12:05:23 AM,WORN,34.19
12:05:54 AM,WORN,34.18
12:06:26 AM,WORN,34.18
12:06:57 AM,WORN,34.2
12:07:27 AM,WORN,34.2
12:07:59 AM,WORN,34.2
12:08:30 AM,WORN,34.2
12:09:01 AM,WORN,34.2
12:09:32 AM,WORN,34.21
12:10:03 AM,WORN,34.21
12:10:34 AM,WORN,34.22
12:11:06 AM,WORN,34.21
12:11:36 AM,WORN,34.25
12:12:07 AM,WORN,34.27
12:12:38 AM,WORN,34.27
12:13:09 AM,WORN,34.22
12:13:40 AM,WORN,34.3
12:14:12 AM,WORN,34.43
12:14:43 AM,WORN,34.54
12:15:14 AM,WORN,34.64
12:15:45 AM,WORN,34.73
12:16:16 AM,WORN,34.82
12:16:47 AM,WORN,34.84
12:17:18 AM,WORN,34.86
12:17:49 AM,WORN,34.85
12:18:20 AM,WORN,34.91
12:18:52 AM,WORN,34.98
12:19:23 AM,WORN,35.01
12:19:54 AM,WORN,34.77
12:20:25 AM,WORN,34.53
12:20:55 AM,WORN,34.3
12:21:27 AM,WORN,34.11
12:21:57 AM,WORN,33.98
12:22:28 AM,WORN,33.84
12:22:59 AM,WORN,33.69
12:23:31 AM,WORN,33.57
12:24:02 AM,WORN,33.45
12:24:33 AM,WORN,33.31
12:25:04 AM,WORN,33.19
12:25:35 AM,WORN,33.09
12:26:07 AM,WORN,33.02
12:26:38 AM,WORN,32.98
12:27:09 AM,WORN,32.91
12:27:40 AM,WORN,32.87
12:28:10 AM,WORN,32.8
12:28:41 AM,WORN,32.73
12:29:13 AM,WORN,32.69
12:29:44 AM,WORN,32.65
12:30:15 AM,WORN,32.6
12:30:46 AM,WORN,32.56
12:31:17 AM,WORN,32.53
12:31:48 AM,WORN,32.55
12:32:19 AM,WORN,32.56
12:32:51 AM,WORN,32.53
12:33:21 AM,WORN,32.51
12:33:53 AM,WORN,32.5
12:34:23 AM,WORN,32.48
12:34:54 AM,WORN,32.45
12:35:26 AM,WORN,32.42
12:35:57 AM,WORN,32.4
12:36:28 AM,WORN,32.4
12:36:59 AM,WORN,32.39
12:37:30 AM,WORN,32.37
12:38:02 AM,WORN,32.36
12:38:32 AM,WORN,32.35
12:39:04 AM,WORN,32.34
12:39:35 AM,WORN,32.34
12:40:05 AM,WORN,32.31
12:40:37 AM,WORN,32.29
12:41:08 AM,WORN,32.29
12:41:38 AM,WORN,32.31
12:42:10 AM,WORN,32.33
12:42:41 AM,WORN,32.34
12:43:11 AM,WORN,32.31
12:43:42 AM,WORN,32.29
12:44:14 AM,WORN,32.27
12:44:45 AM,WORN,32.27
12:45:16 AM,WORN,32.25
12:45:47 AM,WORN,32.25
12:46:18 AM,WORN,32.23
12:46:50 AM,WORN,32.18
12:47:21 AM,WORN,32.13
12:47:51 AM,WORN,32.09
12:48:22 AM,WORN,32.06
12:48:53 AM,WORN,32.05
12:49:25 AM,WORN,32.03
12:49:56 AM,WORN,32.02
12:50:27 AM,WORN,32.03
12:50:58 AM,WORN,32.01
12:51:29 AM,WORN,32.02
12:52:00 AM,WORN,32.04
12:52:31 AM,WORN,32.05
12:53:02 AM,WORN,32.03
12:53:33 AM,WORN,32.01
12:54:04 AM,WORN,31.99
12:54:36 AM,WORN,31.96
12:55:06 AM,WORN,31.95
12:55:37 AM,WORN,31.94
12:56:08 AM,WORN,31.92
12:56:39 AM,WORN,31.92
12:57:11 AM,WORN,31.91
12:57:42 AM,WORN,31.88
12:58:13 AM,WORN,31.84
12:58:44 AM,WORN,31.8
12:59:15 AM,WORN,31.77
12:59:47 AM,WORN,31.76
12:00:18 AM,WORN,31.74
12:00:49 AM,WORN,31.72
12:01:20 AM,WORN,31.72
12:01:51 AM,WORN,31.74
12:02:22 AM,WORN,31.76
12:02:53 AM,WORN,31.69
12:03:23 AM,WORN,31.65
12:03:55 AM,WORN,31.61
12:04:25 AM,WORN,31.59
12:04:57 AM,WORN,31.58
12:05:28 AM,WORN,31.57
12:05:59 AM,WORN,31.56
12:06:30 AM,WORN,31.56
12:07:01 AM,WORN,31.55
12:07:33 AM,WORN,31.57
12:08:04 AM,WORN,31.55
12:08:35 AM,WORN,31.55
12:09:05 AM,WORN,31.55
12:09:37 AM,WORN,31.53
12:10:08 AM,WORN,31.52
12:10:39 AM,WORN,31.51
12:11:10 AM,WORN,31.51
12:11:41 AM,WORN,31.52
12:12:12 AM,WORN,31.54
12:12:43 AM,WORN,31.54
12:13:14 AM,WORN,31.53
12:13:45 AM,WORN,31.49
12:14:16 AM,WORN,31.5
12:14:47 AM,WORN,31.46
12:15:19 AM,WORN,31.46
12:15:50 AM,WORN,31.44
12:16:21 AM,WORN,31.45
12:16:51 AM,WORN,31.44
12:17:23 AM,WORN,31.43
12:17:54 AM,WORN,31.44
12:18:25 AM,WORN,31.42
12:18:56 AM,WORN,31.42
12:19:27 AM,WORN,31.42
12:19:58 AM,WORN,31.43
12:20:30 AM,WORN,31.44
12:21:01 AM,WORN,31.42
12:21:31 AM,WORN,31.42
12:22:03 AM,WORN,31.46
12:22:34 AM,WORN,31.5
12:23:05 AM,WORN,31.53
12:23:36 AM,WORN,31.54
12:24:07 AM,WORN,31.56
12:24:38 AM,WORN,31.59
12:25:08 AM,WORN,31.53
12:25:40 AM,WORN,31.54
12:26:11 AM,WORN,31.44
12:26:42 AM,WORN,31.45
12:27:13 AM,WORN,31.52
12:27:44 AM,WORN,31.56
12:28:16 AM,WORN,31.52
12:28:47 AM,WORN,31.65
12:29:17 AM,WORN,31.54
12:29:48 AM,WORN,31.41
12:30:19 AM,WORN,31.4
12:30:51 AM,WORN,31.3
12:31:22 AM,WORN,31.33
12:31:53 AM,WORN,31.39
12:32:24 AM,WORN,31.45
12:32:55 AM,WORN,31.41
12:33:26 AM,WORN,31.51
12:33:57 AM,WORN,31.59
12:34:28 AM,WORN,31.8
12:34:59 AM,WORN,32.14
12:35:18 AM,NOT_WORN,32.14
12:35:31 AM,NOT_WORN,32.56
12:35:39 AM,WORN,32.56
12:36:02 AM,WORN,32.9
12:36:33 AM,WORN,33.16
12:37:03 AM,WORN,33.38
12:37:34 AM,WORN,33.55
12:38:05 AM,WORN,33.68
12:38:37 AM,WORN,33.8
12:39:08 AM,WORN,33.86
12:39:39 AM,WORN,33.83
12:40:10 AM,WORN,33.91
12:40:41 AM,WORN,33.96
12:41:13 AM,WORN,34.04
12:41:44 AM,WORN,34.1
12:42:15 AM,WORN,34.17
12:42:46 AM,WORN,34.25
12:43:16 AM,WORN,34.32
12:43:48 AM,WORN,34.3
12:44:19 AM,WORN,34.29
12:44:50 AM,WORN,34.34
12:45:21 AM,WORN,34.43
12:45:52 AM,WORN,34.5
12:46:23 AM,WORN,34.54
12:46:54 AM,WORN,34.6
12:47:25 AM,WORN,34.54
12:47:56 AM,WORN,34.19
12:48:28 AM,WORN,33.79
12:48:59 AM,WORN,33.5
12:49:29 AM,WORN,33.45
12:50:01 AM,WORN,33.46
12:50:32 AM,WORN,33.5
12:51:03 AM,WORN,33.47
12:51:34 AM,WORN,33.22
12:52:05 AM,WORN,33
12:52:37 AM,WORN,32.9
12:53:07 AM,WORN,32.84
12:53:38 AM,WORN,32.42
12:54:10 AM,WORN,32.27
12:54:40 AM,WORN,32.12
12:55:12 AM,WORN,32.04
12:55:43 AM,WORN,32.13
12:56:13 AM,WORN,32.12
12:56:45 AM,WORN,32.13
12:57:16 AM,WORN,32.18
12:57:47 AM,WORN,32.15
12:58:18 AM,WORN,32.13
